2013120706050301,中山,1200,ダート,良
1,アポロダイナスティ,74.87,,55.5
2,ダテノトライアンフ,73.83,,50.8
3,ゴールドクレセント,73.86,,47.2
4,フィアスゴッド,74.84,,44.4
5,ジューヌノーブル,74.34,,41.8
6,ヒラボクボーノ,74.74,,54.2
7,デルマオソマツ,74.09,,56.4
8,シュヴァルベ,74.63,,47.3
9,ブラックメイプル,73.87,,49.4
10,オードヴィ,73.90,,65.8
11,カプチーノ,74.05,,42.9
12,サマーラヴ,74.88,,50.3
13,キョウエイハピネス,73.49,,50.6
14,コスモピンチョス,74.01,,47.9
15,ファビン,73.95,,48.0
16,トマトリコピン,75.06,,47.4
2013120706050302,中山,1800,ダート,良
1,ウインサラ,120.39,,47.7
2,マユラウインド,120.44,,46.0
3,キラリ,120.80,,47.0
4,ロトラトゥール,118.38,,55.6
5,ユーカリノカゼ,120.65,,50.4
6,ランデックハーツ,120.19,,50.4
7,サイモンジャスミン,120.10,,51.1
8,シャイニーパティオ,121.50,,48.3
9,モンサンレグルス,121.33,,48.6
10,ユニバーサルビーチ,119.22,,54.0
11,ラフェットデメール,120.69,,49.9
12,ノースファイヤー,120.16,,49.9
13,ヒムカ,119.72,,52.1
14,ラブキュール,121.06,,46.4
15,クラシックセーラ,120.22,,52.5
2013120706050303,中山,1600,芝,良
1,マイネルゲール,96.17,,43.1
2,オウトラヴェス,95.72,,47.8
3,ウインエレメント,94.80,,60.6
4,ノアカンパニー,96.23,,50.6
5,サトノジェイド,95.63,,45.0
6,マイネルジパング,95.45,,47.6
7,メドウヒルズ,95.73,,58.5
8,ドリスバローズ,96.32,,48.5
9,セルバンテス,95.78,,58.7
10,ワイレアゴールド,96.14,,51.3
11,トウカイシンボル,97.47,,46.4
12,イーグルアモン,96.63,,38.0
13,サクラカルナバル,95.12,,46.1
14,ホルボッシュ,95.79,,50.2
15,ゴーストペッパー,97.84,,49.4
16,アペルトゥーラ,95.76,,58.4
2013120706050304,中山,2000,芝,良
1,マイネルヴェルス,124.61,,49.7
2,ヒラボクマキシム,125.52,,46.7
3,ウインミラグロス,123.95,,50.1
4,パイストロピカル,124.52,,36.6
5,レッドクラリス,123.58,,57.6
6,ラインカグラ,124.56,,61.6
7,センノイギダー,125.04,,42.1
8,ピーキー,123.32,,54.3
9,シャドウカラーズ,125.36,,68.6
10,マーメイドドレス,123.76,,38.7
11,ビレッジソング,124.39,,58.5
12,ギブアンドテイク,124.19,,54.3
13,トロンバ,125.86,,36.3
14,ガラハッド,124.31,,43.5
15,デンジャラー,124.70,,37.2
16,キネオペガサス,123.28,,54.5
17,サトノバイタル,123.31,,65.1
18,シングンゴールド,124.53,,44.9
2013120706050305,中山,1800,ダート,良
1,エイブルカイザー,120.67,,50.2
2,サンファーゴ,120.91,,47.2
3,ナスセンプウ,120.90,,51.5
4,グレイスナカヤマ,121.51,,44.8
5,マダムジルウェット,121.24,,52.8
6,ジュングラルプス,120.89,,49.7
7,チャンスメイク,121.05,,52.3
8,デザートオブムーン,120.82,,58.6
9,オワカレハトバ,121.32,,45.7
10,ホールドミータイト,121.09,,46.8
11,ドラムメジャー,120.78,,50.2
12,フェスティヴイェル,120.62,,50.2
2013120706050306,中山,1200,ダート,良
1,インスタイル,74.12,,42.3
2,バトルクルーク,74.45,,49.8
3,グァバベリーニ,74.55,,44.6
4,ナンチンノン,73.71,,56.7
5,タマモウエルカム,75.00,,49.4
6,ワールドタイム,73.90,,51.8
7,コウヨウシャトー,74.36,,47.2
8,ワイエムテイラー,74.63,,51.6
9,ボルタドマール,74.32,,56.7
2013120706050307,中山,1600,芝,良
1,タケデンカイザー,98.40,,50.0
2,シャドウシティー,97.07,,44.8
3,エクセレントビュー,97.71,,56.3
4,テルライド,97.84,,44.1
5,エクセルバード,99.13,,50.5
6,バトルランチャ,97.68,,51.8
7,サーベラス,97.85,,53.4
8,トーセンマルシェ,97.18,,47.5
9,ポイントパイパー,97.21,,45.7
10,モンドクラッセ,98.64,,45.3
11,ピークドラペル,98.27,,50.4
12,キスカラハジメヨウ,96.80,,50.2
13,ペイシャンスアリア,98.41,,46.2
14,ライロア,96.94,,60.7
15,モズワトウナイ,97.79,,53.2
2013120706050308,中山,2400,ダート,良
1,ホワイトフリート,158.30,,
2,テラノコブラ,159.04,,
3,トウショウデザイア,158.80,,
4,リーゼントブルース,158.32,,
5,アルディエス,158.68,,
6,アルジェンタム,158.65,,
7,キングオブフェイス,159.05,,
8,ゴールデンヒーロー,157.46,,
9,サンマルデューク,158.20,,
10,リアライズブラザー,158.48,,
11,テーオーストーム,158.92,,
12,バーチャルトラック,158.70,,
2013120706050309,中山,1200,芝,良
1,クリノイザナミ,69.90,,55.9
2,ヴォラータ,70.54,,47.1
3,エクスシア,69.51,,53.0
4,タガノブルグ,69.75,,51.3
5,テルミドール,69.93,,46.9
6,コロナプリンセス,70.14,,49.9
7,フリュクティドール,70.15,,47.1
8,マイネルギャルソン,69.63,,58.1
9,シャインシュラーク,69.66,,45.1
10,ウインイルソーレ,69.91,,44.3
11,アローズグリーム,70.08,,50.1
12,クリノコマチ,69.73,,48.6
13,イスルギ,69.53,,52.9
14,ウインエフォート,70.34,,49.6
2013120706050310,中山,1800,芝,良
1,コスモバタフライ,108.80,,50.1
2,オペラダンシング,108.40,,50.3
3,エレガンテココ,109.10,,44.3
4,キングロンシャープ,108.29,,48.9
5,タマラマ,108.24,,50.8
6,バロンドゥフォール,108.31,,54.8
7,コスモバルバラ,108.09,,52.3
8,グレートマーシャル,108.84,,51.1
9,ダイワブレイディ,108.19,,52.3
10,シベリアンスパーブ,108.30,,49.6
11,ローレルソラン,108.64,,45.4
2013120706050311,中山,1800,ダート,良
1,ダブルスター,113.46,,56.4
2,オメガインベガス,114.96,,51.2
3,プリンセスキナウ,114.17,,57.3
4,コスモイーチタイム,113.96,,42.5
5,ジャンナ,114.64,,46.7
6,セイカフォルテ,114.03,,46.3
7,ドラゴンヴォイス,114.61,,51.5
8,エステーラブ,114.81,,43.2
9,ドゥーアップ,115.18,,53.8
10,セイカフォルトゥナ,114.79,,49.5
11,タナトス,113.70,,51.1
12,ニシノオウガイ,114.56,,48.4
13,ママキジャ,115.53,,54.5
14,サクラブライアンス,113.92,,50.5
15,ユーロビート,113.80,,52.1
16,ディーエスコンドル,114.57,,45.0
2013120706050312,中山,1800,芝,良
1,スマートルピナス,108.21,,57.9
2,ダイワアクシス,108.34,,56.7
3,ダーズンローズ,109.09,,50.0
4,ジェイケイネオ,108.62,,54.7
5,トキノサコン,109.31,,45.6
6,マイネルスパーブ,108.45,,50.0
7,シンボリパソドブレ,109.21,,47.8
8,サイレントクロップ,108.41,,53.8
9,リングネブラ,108.49,,49.7
10,シングンカイロス,109.58,,47.5
11,ロンギングダンサー,108.07,,52.0
12,コスモスターター,109.50,,47.7
13,マイネルカーミン,108.86,,45.4
14,エスユーハリケーン,108.77,,43.8
15,ヘレナモルフォ,108.53,,52.1
16,エアセノーテ,108.24,,45.2
2013120707040301,中京,1200,ダート,良
1,スイートノエル,74.39,,43.8
2,ザナイトビフォー,74.79,,52.1
3,ライクアラヴァー,74.88,,46.6
4,シゲルミマサカ,73.75,,51.8
5,オクリモノ,74.17,,43.2
6,フリメール,74.76,,45.9
7,クニサキキャメロン,75.80,,44.5
8,オーミハンコック,75.21,,46.7
9,エイシンオーキッド,74.11,,54.0
10,ティアップシンガー,73.89,,50.8
11,ウィットウォーター,73.95,,62.3
12,トミケンユオスタ,75.07,,51.5
13,エゴイスト,73.88,,53.2
14,スリーチアサウス,74.38,,53.3
15,ネイティヴコード,73.76,,50.1
16,アヴァール,73.83,,50.2
2013120707040302,中京,1800,ダート,良
1,マルマロス,115.15,,46.0
2,ファイブタブレット,114.01,,53.2
3,デスティニーシチー,114.74,,40.8
4,ツヨシノブルーム,114.17,,42.6
5,ドリームリーグ,115.29,,53.7
6,ミッキークリスエス,113.73,,54.1
7,ツクバインドラ,116.72,,53.9
8,エーシンユリシーズ,114.29,,49.8
9,ベリベリハッピー,114.98,,53.7
10,セルリアンサーロス,114.59,,51.2
11,キョウエイショウリ,114.67,,48.8
12,フリークエンシー,116.13,,50.3
13,ハイランドコンドル,116.37,,50.0
14,マルカリョウマ,114.61,,51.1
15,サダルメリク,114.96,,50.9
2013120707040303,中京,1400,ダート,良
1,スリーロビンソン,86.02,,52.4
2,オビーディエント,85.44,,51.2
3,フェアリーガーデン,86.07,,52.7
4,ビットアレグロ,85.80,,50.5
5,エルウェーオージャ,86.00,,47.7
6,メテオーラビアンカ,85.78,,44.8
7,ヴィジャイ,85.92,,49.1
8,ムーンベックカフェ,86.69,,47.7
9,リッシンロケット,85.45,,49.9
10,ケイアイエイト,86.57,,59.4
11,ヒショウ,85.64,,49.4
12,パスティ,87.18,,42.3
13,サクラマニフィーク,86.52,,52.5
14,メイショウツバクロ,85.89,,52.6
15,セフティオリビエト,85.98,,50.9
16,エイブルブラッド,86.53,,47.1
2013120707040304,中京,1200,芝,良
1,ヴァッフシュテルケ,69.11,,67.1
2,ハンサムオウジ,70.04,,34.4
3,アートプリズム,69.77,,39.5
4,シゲルサツマ,69.51,,31.7
5,パイレートクイーン,69.39,,48.7
6,ジョウショーベガ,71.97,,55.2
7,アップルシェア,69.71,,53.6
8,カシノケトル,70.77,,55.0
9,テイエムサンキュウ,70.32,,62.8
10,カシノトロピカル,72.11,,49.3
11,フジノグランデ,69.40,,51.0
12,マイネルスコープ,69.52,,52.3
13,シゲルオワリ,69.61,,37.5
14,ベルモントラハイナ,70.54,,47.2
15,シゲルリクチュウ,69.07,,54.7
16,トウカイメール,69.66,,61.3
17,アサカラヴァーズ,69.38,,40.3
18,ハッピーロングラン,69.46,,58.5
2013120707040305,中京,2000,芝,良
1,ウインバレリーナ,123.95,,47.6
2,オカホンコー,123.24,,54.2
3,エイシンドルチェ,123.93,,47.3
4,スプリームサンダー,124.01,,49.4
5,アカネイロ,122.76,,48.8
6,ライトパープル,123.74,,49.8
7,ピエナダイヤ,124.00,,49.7
8,マイネルアミークス,122.79,,50.2
9,スカイゴールド,124.17,,53.5
10,レデントーレ,124.14,,51.2
11,ミューラルクラウン,123.58,,51.7
12,ヤマニンボレアル,124.27,,43.3
13,カウガールブルース,123.75,,52.7
14,トライアゲイン,123.30,,50.7
2013120707040306,中京,1800,ダート,良
1,エンドレスラヴ,114.77,,41.3
2,アンジェラスベル,115.16,,46.0
3,エーシンルクソール,114.48,,58.3
4,アプレレクール,114.02,,48.7
5,クロカミノオトメ,114.23,,53.7
6,ディオーサシチー,114.19,,51.7
7,モルフェメアリー,116.58,,50.9
8,ヴェリーヌ,114.70,,47.0
9,ラブミーニキータ,114.74,,52.4
10,テイケイフロックス,115.21,,46.7
11,スピカシチー,115.83,,53.0
12,ナーゴナーゴサユリ,118.21,,50.9
13,ブロンドヒロイン,114.97,,49.0
14,ネオザスティング,116.42,,50.3
2013120707040307,中京,2000,芝,良
1,テイエムオペラドン,122.08,,39.4
2,マンノアクトレス,122.28,,61.9
3,シゲルフクシュニン,123.96,,54.2
4,エインセル,122.21,,56.9
5,サトノレガシー,122.86,,73.6
6,ティンホイッスル,122.46,,41.6
7,ボーイフレンド,122.05,,49.0
8,ショウナンカリーノ,122.78,,48.5
9,ナムララオウ,123.31,,42.7
10,ノーヒッター,122.06,,47.0
11,スカイキューティー,122.55,,49.1
12,ハドソンシチー,122.50,,43.0
13,マイネルランスタン,122.68,,46.9
14,エイダイポイント,122.45,,67.9
15,グレイスフラワー,122.48,,56.4
16,ダブルウォー,123.59,,40.7
17,レッドストラーダ,122.63,,39.4
18,リスヴェリアート,122.22,,41.8
2013120707040308,中京,1900,ダート,良
1,セプテントリオ,121.67,,
2,ヒミノオオタカ,121.56,,
3,マックスロノ,121.00,,
4,リンノナイナーズ,121.21,,
5,フィーユブルー,121.64,,
6,アイアムライジング,121.81,,
7,ローレルキングダム,122.55,,
8,オメガラヴィータ,122.31,,
9,ワンダーバライル,122.32,,
10,ケイジータイタン,122.09,,
11,ドラグレスク,122.56,,
12,タイセイグルーヴィ,121.38,,
2013120707040309,中京,1200,ダート,良
1,シークレットアーム,72.97,,55.6
2,トミケンフィアブル,73.50,,47.0
3,キタサンウンリュー,72.99,,52.3
4,モリトブイコール,72.75,,51.2
5,フランチャイズ,73.42,,39.9
6,シャイボーイ,74.52,,43.7
7,パープルバーン,73.72,,61.0
8,ヴェアデイロス,73.08,,44.1
9,クリスワールド,73.18,,54.8
10,イッセキニチョウ,73.32,,50.1
11,デンコウリョウ,73.26,,45.7
12,タイキスカイロン,73.36,,45.3
13,アヴェンタドール,73.37,,56.6
14,レガリアシチー,73.69,,46.0
15,グリーディーボス,72.72,,49.6
16,エリアコンプリート,74.66,,57.1
2013120707040310,中京,1800,ダート,良
1,アグネスダリム,114.70,,49.1
2,プルーフポジティブ,114.44,,49.1
3,アーバンレジェンド,114.92,,63.5
4,ハギノコメント,114.03,,42.8
5,ケツァルコアトル,114.47,,45.0
6,キャッツインブーツ,114.27,,49.4
7,シンゼンレンジャー,114.56,,52.1
8,メイショウコロンボ,113.82,,52.2
9,モンシュシュ,114.62,,56.4
10,スリータイタン,114.33,,48.5
11,トウカイノーマル,114.89,,45.9
12,ミッキーオーラ,114.48,,53.3
13,レジアーネ,115.46,,49.5
14,メイショウオトコギ,115.15,,46.0
15,コスモイフリート,114.95,,47.2
2013120707040311,中京,1400,芝,良
1,カゼノグッドボーイ,82.66,,47.3
2,オースミイージー,81.99,,45.5
3,ロードガルーダ,81.78,,58.8
4,ウイングザムーン,81.73,,55.2
5,アルマリンピア,81.76,,47.5
6,ネオザウイナー,81.70,,54.6
7,クレバーサンデー,82.27,,54.9
8,シーギリヤガール,82.45,,30.2
9,セイクレットレーヴ,81.85,,51.5
10,トゥザサミット,82.25,,54.5
11,メジロツボネ,82.46,,38.3
12,マイネボヌール,81.81,,75.5
13,ペルレンケッテ,82.02,,53.1
14,ターフェル,82.07,,48.8
15,オールブランニュー,83.07,,35.1
16,アンヴァルト,82.01,,42.5
17,ネオウィズダム,81.61,,52.1
18,リッカアリュール,83.08,,54.7
2013120707040312,中京,1600,芝,良
1,イエスミートゥー,96.80,,47.5
2,マイネルコランダム,96.60,,50.7
3,ロングシャドウ,95.26,,47.2
4,サンキストロード,95.67,,51.0
5,ダイナミックウオー,95.54,,55.3
6,アセント,96.78,,45.2
7,アルマディヴァン,95.72,,48.7
8,マイネルブルズアイ,96.51,,46.3
9,リアルフレア,96.59,,56.2
10,ユッカマウンテン,96.53,,50.7
11,アメリカンダイナー,96.29,,50.6
12,マイネルイルミナル,96.12,,49.2
13,カレンデイムーン,96.00,,48.2
14,リトルリスキー,97.27,,55.6
15,アールデュラン,95.20,,56.0
16,テイエムジョニクロ,96.45,,41.6
2013120709050301,阪神,1800,ダート,良
1,ハナズフィフティ,119.91,,48.1
2,タガノトラベラー,118.31,,53.3
3,マルサンマリナー,119.80,,45.8
4,メイショウブーケ,118.80,,50.0
5,ハナズリベンジ,117.84,,48.1
6,タマモアネモネ,118.88,,54.0
7,マミーテイラー,118.65,,58.9
8,サンレイフレンチ,119.82,,51.9
9,サトノバーキン,117.57,,54.4
10,テイエムゴージャス,119.69,,45.6
11,トーホウエトワール,119.45,,43.3
12,ラブセッター,119.27,,54.6
13,ジューンヴィエナ,119.36,,44.8
14,ストロベリーローズ,120.44,,46.5
15,タガノベルーガ,118.07,,50.7
2013120709050302,阪神,1400,ダート,良
1,エングロウス,87.15,,50.1
2,スリーマキシマム,86.47,,43.8
3,ハッピーベリー,88.16,,44.9
4,ファイネスト,86.78,,53.3
5,パトカー,87.68,,54.1
6,ヒロキセキ,86.77,,45.6
7,シゲルシリベシ,88.60,,47.1
8,ケージーキンカメ,87.23,,57.1
9,スマートエクリプス,87.49,,55.1
10,タマモライト,86.40,,53.9
11,カメヤマシャチュウ,86.44,,51.4
12,ビートゴーズオン,87.18,,48.9
13,ワンダーエターナル,86.61,,47.3
14,ディーセントワーク,86.48,,47.7
15,クリノサプライズ,87.45,,49.8
16,マルヨラピド,87.01,,49.8
2013120709050303,阪神,1600,芝,良
1,マイネカグヤヒメ,96.48,,50.3
2,ビキニスタイル,95.20,,59.1
3,ブラックカイト,96.67,,50.4
4,サトノルパン,96.09,,53.9
5,スマッシュヒット,97.76,,45.6
6,オベーション,96.77,,51.2
7,キングガンホー,96.19,,46.0
8,ジョーエクスカリバ,95.93,,55.1
9,イダス,96.17,,49.9
10,ネオマイスター,96.41,,46.7
11,カシノステイタス,97.80,,46.1
12,マイネルセプター,96.29,,43.5
13,ステファノス,95.39,,58.8
14,メアリーアート,97.62,,43.5
2013120709050304,阪神,2970,障害(直線ダ),良
1,マルヨフレンドリー,204.20,,
2,タガノナパヴァレー,203.34,,
3,ラインレグルス,201.82,,
4,ニライジンク,203.95,,
5,テイエムクロジシ,206.54,,
6,リアルブラック,204.52,,
7,キクノレジーナ,206.44,,
8,ゴールデンオブジェ,204.26,,
9,ノッティングボーイ,202.35,,
10,アドマイヤトライ,204.18,,
11,アマクサハイヤ,203.64,,
12,テイエムパラディー,202.86,,
2013120709050305,阪神,1200,芝,良
1,コスモオヌール,70.08,,50.9
2,メイショウエーデル,70.16,,53.7
3,アストレア,70.96,,48.0
4,エイシンボン,70.46,,58.3
5,サクラドラジェ,70.85,,46.5
6,パープルフレックス,70.57,,46.5
7,ハピネス,69.97,,53.2
8,キーコード,70.95,,42.7
9,コスモユピテル,70.34,,53.8
10,サンマルバクシン,70.59,,49.8
11,ジュエルハートコン,70.94,,46.5
2013120709050306,阪神,1800,ダート,良
1,リーサムタカ,118.69,,49.5
2,シップウハヤト,119.71,,47.1
3,リーゼントロック,118.29,,54.9
4,エイシンルフィー,118.21,,55.6
5,タガノエッヴィーバ,118.88,,48.3
6,グッドタイムロール,119.80,,55.5
7,サンライズブルー,118.36,,51.2
8,キクノアリア,119.55,,50.2
9,トラキチシャチョウ,119.66,,43.6
10,メイショウオセアン,119.28,,47.6
11,タガノイルヴェント,119.91,,46.7
2013120709050307,阪神,1800,芝,良
1,マイネルゴラッソ,107.47,,48.2
2,レコンダイト,107.96,,49.9
3,サウンドビガレス,107.83,,48.7
4,ラスカルトップ,107.33,,51.2
5,マイネチャーム,108.05,,47.3
6,ウエスタンディオ,107.31,,49.7
7,ドリームキャプテン,108.88,,47.9
8,エイティグローリー,107.72,,49.3
9,スズカキングダム,108.47,,52.6
10,テイエムレンジャー,107.62,,49.6
11,オリーブジュエル,108.11,,57.4
12,タニオブローズ,107.66,,47.1
13,カイシュウタビビト,107.76,,44.0
14,レッドキングダム,108.02,,57.1
2013120709050308,阪神,1200,ダート,良
1,グレイングロース,73.44,,46.6
2,ジェネシスロック,72.67,,51.4
3,タイザンホクト,72.64,,62.3
4,ジャベリン,72.95,,46.8
5,ヒカリユニキャスト,73.08,,58.2
6,オレタチセッカチ,73.62,,46.5
7,タマモマナムスメ,74.31,,50.6
8,アルペンクローネ,72.81,,50.3
9,ナリタマクリス,74.08,,51.4
10,ノートゥング,73.21,,55.4
11,スズカブリザード,73.09,,41.2
12,トゥルーピース,73.41,,45.7
13,アスターストーム,72.96,,63.3
14,シゲルキンカン,73.97,,37.5
15,サンセットスカイ,72.94,,42.2
16,ホッコージョイフル,72.80,,50.6
2013120709050309,阪神,2000,芝,良
1,コスモディクシー,124.92,,50.9
2,アルティメイタム,124.49,,51.2
3,ヴォルシェーブ,124.72,,54.5
4,スリーカラーナンゴ,124.80,,49.5
5,アグネスキング,124.70,,46.0
6,レッドカイザー,124.44,,50.9
7,ロードフォワード,126.40,,50.7
8,バンドワゴン,124.20,,46.4
2013120709050310,阪神,2200,芝,良
1,スミデロキャニオン,134.11,,
2,アドマイヤスピカ,134.12,,
3,エーティータラント,134.69,,
4,ダイシンブラック,134.64,,
5,カノン,135.84,,
6,サカジロオー,135.70,,
7,マウイノカオイ,133.88,,
8,キンショータイム,135.73,,
9,タガノビッグバン,134.23,,
2013120709050311,阪神,1800,芝,良
1,マイネルラクリマ,106.23,,62.1
2,ダノンプログラマー,106.82,,48.3
3,タマモベストプレイ,106.40,,47.0
4,カルドブレッサ,106.65,,42.0
5,ラウンドワールド,106.25,,70.6
6,キングストリート,107.83,,44.2
7,マックスドリーム,106.78,,47.8
8,アルキメデス,106.43,,47.9
9,ゴットフリート,106.46,,64.1
10,ミキノバンジョー,107.21,,41.0
11,テイエムイナズマ,106.79,,43.3
12,コアレスドラード,106.51,,49.7
13,ヒストリカル,106.38,,60.9
14,ゲシュタルト,107.06,,45.3
15,フェデラリスト,107.68,,39.3
16,スマートギア,106.73,,46.2
17,カワキタフウジン,106.72,,35.8
18,ハナズゴール,106.74,,64.6
2013120709050312,阪神,1800,ダート,良
1,ナンヨーカノン,114.60,,47.0
2,アイアンテール,115.85,,55.3
3,バンブーリバプール,113.95,,51.9
4,エーシンヘディング,114.27,,52.7
5,パンタレイ,116.17,,51.8
6,クラージュドール,113.61,,55.1
7,ゴールドロジャー,114.00,,43.5
8,ツルマルスピリット,113.40,,54.5
9,ラローザブル,114.37,,49.0
10,フォルクスオーパー,115.05,,38.9
11,シンケンショウブ,115.21,,50.3
12,クローバーリーフ,115.00,,49.9
