2013121506050601,中山,1200,ダート,良
1,パッシオーネラヴィ,73.65,,55.0
2,ヤマタケカントウ,75.27,,45.9
3,ギンザデスポット,73.25,,52.0
4,ランドロワ,73.97,,49.1
5,ローズマリーイチ,74.13,,59.9
6,パルメット,74.40,,47.6
7,ドータン,75.22,,43.4
8,アポロオオジャ,73.29,,54.6
9,デルマラムチャン,74.91,,44.9
10,ジャズコンボ,73.87,,48.8
11,ジョージバジー,75.53,,42.3
12,シェールライン,76.18,,46.7
13,オータムラヴ,73.41,,52.2
14,マイネルモヒート,74.29,,48.4
15,グラスティファニー,74.12,,56.1
16,アイティダイヤ,73.79,,53.0
2013121506050602,中山,1800,ダート,良
1,カンタベリーマーチ,121.29,,47.1
2,ファイントライ,120.60,,50.4
3,オベリスク,117.83,,54.2
4,ジョックロック,118.97,,49.1
5,ウインヴォイジャー,119.08,,51.6
6,シゲルスルガ,121.31,,47.4
7,ヤマニンシャージュ,119.88,,47.1
8,ジェイリーン,120.26,,41.9
9,スパルタカス,120.10,,50.3
10,ロジモン,118.60,,57.8
11,トーセンプレジオ,118.88,,59.6
12,クロフネフリート,118.58,,57.4
13,バーティカルテイル,119.79,,51.0
14,ツクバホシノオー,118.67,,43.7
15,レイニーアプローズ,119.48,,44.6
16,コスモパトラ,118.93,,46.9
2013121506050603,中山,1200,芝,良
1,フジノグランデ,68.62,,54.9
2,シングルカスク,68.86,,47.5
3,ワールドスローン,69.29,,41.3
4,サンデンバー,69.96,,50.7
5,ヴァンデミエール,68.80,,47.6
6,シャドウリーフ,69.20,,56.3
7,メニアオバ,69.02,,48.9
8,アラマサクリスエス,69.24,,50.8
9,カルネアデス,68.78,,48.3
10,スカーレットムーン,69.42,,45.0
11,コスモワッショイ,68.52,,51.6
12,ナリノサチ,68.89,,48.8
13,コーデュロイ,68.76,,53.5
14,コスモドガ,68.83,,54.2
15,フヨウアーミーデー,70.56,,51.3
16,ベニツバキ,68.96,,49.4
2013121506050604,中山,2000,芝,良
1,ヴァルコイネン,123.49,,51.2
2,ハイノリッジ,125.01,,41.8
3,パルファイア,124.92,,44.0
4,フジマサクラウン,123.60,,64.5
5,メリディアン,124.70,,47.7
6,コスモチョコレイ,123.68,,42.6
7,ケイクエスト,123.63,,63.6
8,レッドラウディー,122.90,,68.9
9,トーセンパピー,124.49,,59.6
10,ウインヤード,124.41,,40.3
11,レイズアスピリット,123.92,,47.3
12,ミラクルステイ,125.07,,47.3
13,ショウナンサバンナ,125.66,,40.8
14,カレーニナ,123.95,,61.0
15,クインズトロブラボ,125.08,,42.7
16,テイエムペガサス,124.71,,33.7
17,マイネソルプレーザ,124.66,,46.3
18,フジマサレグルス,124.85,,56.6
2013121506050605,中山,1600,芝,良
1,ホットランナー,97.63,,55.0
2,クールジャイロ,97.88,,51.8
3,スイートルイーズ,97.78,,50.1
4,ハラハラドキドキ,97.45,,53.1
5,オウケングレイ,97.76,,55.7
6,スパークルキャット,98.14,,52.6
7,パステルピンク,96.88,,47.6
8,リトルキング,98.08,,45.1
9,ショウナンバクフウ,98.09,,46.7
10,アサクサレーサー,97.00,,56.2
11,ショウナンガーラ,98.04,,51.6
12,マザーシップ,97.39,,44.1
13,レッドアシェット,96.99,,52.9
14,プロテッツィオーネ,98.44,,38.5
15,クイーンラズベリ,97.20,,49.6
16,ビジータイム,97.32,,49.4
2013121506050606,中山,1800,ダート,良
1,ブルーミーフラワー,119.51,,49.0
2,タケルマヤ,121.00,,46.8
3,マックスユーキャン,120.32,,56.5
4,フジノゴトク,120.10,,48.5
5,ストークス,120.07,,53.2
6,ミスティックアート,120.37,,52.7
7,バイオレットスター,119.46,,50.1
8,サウスゴビ,120.12,,49.8
9,ファンシーミューズ,119.82,,57.9
10,フォトンベルト,120.09,,49.1
11,シップウ,119.69,,46.8
12,フジマサミラージュ,120.97,,42.7
13,ノースエット,120.14,,46.8
2013121506050607,中山,1800,ダート,良
1,ノーブルガイア,115.37,,43.5
2,アポロダッシュ,114.99,,54.0
3,バイタルフォルム,114.91,,51.7
4,ハードロッカー,114.72,,50.1
5,スーパーマダム,115.76,,50.1
6,ウェルウィッチア,115.75,,52.1
7,ビックセイラー,116.95,,51.7
8,オアフライダー,114.98,,50.4
9,リバティーアゲイン,115.01,,51.4
10,マレンカヤ,116.92,,44.9
11,ジオメトリー,115.35,,50.8
12,アイアイエンデバー,116.28,,51.1
13,スリープレシャス,115.43,,51.4
14,ガウチョ,116.16,,46.8
2013121506050608,中山,1200,ダート,良
1,キングオブロー,71.11,,46.6
2,ベルストーリー,71.46,,46.3
3,ミヤビリファイン,71.36,,48.3
4,アルセーヌシチー,72.53,,42.1
5,モズブラックアイ,71.94,,47.1
6,サクラインザスカイ,71.68,,54.5
7,アルベルティ,71.44,,60.9
8,ストロングロビン,72.72,,47.9
9,ガクニホシ,71.64,,52.2
10,タプローム,72.00,,49.2
11,カディーシャ,72.19,,46.6
12,ウインプロスパー,71.57,,47.6
13,ピオニエトウショウ,71.70,,53.6
14,スマートレパード,71.27,,57.0
15,デルマネコムスメ,71.61,,51.7
16,タニマサホーク,71.53,,48.4
2013121506050609,中山,2000,芝,良
1,ブランクヴァース,121.41,,51.9
2,シャドウパーティー,121.50,,56.6
3,アルティスト,122.23,,46.1
4,ナンヨーケンゴー,122.05,,46.2
5,リルバイリル,121.97,,49.0
6,ライズトゥフェイム,121.96,,49.7
7,カムフィー,121.15,,49.6
8,ミエノワンダー,121.65,,49.2
9,アロヒラニ,121.53,,54.1
10,プレイ,122.27,,51.0
11,マグメル,121.51,,46.7
2013121506050610,中山,1200,ダート,良
1,ウッドシップ,71.52,,55.0
2,ノボレインボー,72.68,,41.3
3,クランチタイム,71.33,,49.3
4,ローブドヴルール,71.56,,50.4
5,レッドヴァンクール,71.41,,49.3
6,ルチャドルアスール,71.91,,52.6
7,トレボーネ,71.22,,51.1
8,ワールドエンド,71.07,,54.4
9,エステーラブ,71.76,,49.7
10,エイコオウイング,71.96,,50.3
11,ディアセルヴィス,71.24,,42.6
12,トーセントレジャー,71.43,,47.2
13,ゲンパチメジャー,71.21,,47.7
14,サウンドガガ,71.29,,53.3
15,カフェシュプリーム,71.00,,55.8
16,サザンブレイズ,71.64,,49.8
2013121506050611,中山,1600,芝,良
1,ベルカント,94.58,,48.2
2,テイエムキュウコー,94.65,,41.9
3,アトム,94.31,,52.9
4,マイネルディアベル,94.80,,53.8
5,サトノロブロイ,94.79,,52.8
6,アジアエクスプレス,94.52,,50.7
7,エルカミーノレアル,94.50,,52.9
8,ニシノデンジャラス,94.49,,49.7
9,ツィンクルソード,94.66,,47.9
10,グリサージュ,95.40,,50.9
11,ショウナンアチーヴ,94.51,,52.3
12,アポロスターズ,94.70,,50.2
13,プレイアンドリアル,94.84,,46.5
14,ウインフルブルーム,94.67,,45.1
15,ハイアーレート,94.81,,53.8
16,ショウナンワダチ,94.56,,50.3
2013121506050612,中山,1600,芝,良
1,サンライズメジャー,93.63,,57.3
2,フラアンジェリコ,93.99,,50.0
3,ウインクリアビュー,93.89,,56.6
4,シェルビー,93.95,,48.8
5,フルアクセル,94.05,,48.9
6,ノーブルディード,93.91,,45.1
7,サンブルエミューズ,94.56,,56.3
8,マイネヒメル,94.32,,46.6
9,プランスデトワール,93.64,,50.8
10,サトノネプチューン,94.21,,47.5
11,マイネルアダマス,93.78,,46.1
12,サニーヘイロー,94.45,,46.0
2013121507040601,中京,1800,ダート,良
1,オーミシャンクス,117.62,,50.2
2,ディープカジノ,117.44,,49.1
3,ファインコート,117.97,,49.2
4,ハタノカーリッジ,119.75,,49.6
5,サリレモンド,117.00,,50.6
6,サンライズレーヴ,116.55,,54.3
7,バイザスターン,116.15,,49.4
8,クインズストーム,116.84,,54.0
9,カシノグレイス,119.07,,48.8
10,ペイシャゴンジセ,118.41,,43.6
11,ホープフルハート,118.53,,44.8
12,メイショウバローダ,118.67,,58.3
13,ヤマニンリュタン,119.29,,51.6
14,ランガージュ,117.11,,50.3
15,ザマンダ,117.48,,45.9
16,ヒャクマンバリキ,117.24,,50.3
2013121507040602,中京,1400,ダート,良
1,ポイントキセキ,86.85,,52.1
2,チェリーペトルズ,87.13,,48.8
3,イナズマソリオ,87.01,,48.8
4,ドリームバラード,86.53,,45.7
5,エメラルハヤブサ,87.81,,52.2
6,クラヴィコード,86.66,,49.9
7,クレバーパルマ,85.94,,50.8
8,マコトクオバディス,87.39,,51.7
9,ワンダーブロタール,87.76,,45.3
10,フェアリーライン,86.06,,55.9
11,トーワフォーエバー,85.81,,48.1
12,テラノココロ,87.10,,51.3
13,キンショーキラ,87.58,,39.1
14,セトノミッシー,84.79,,54.7
15,ボストンビリーヴ,85.89,,54.2
16,マーメイドティアラ,87.49,,51.4
2013121507040603,中京,1200,ダート,良
1,オリオンザプラズマ,72.79,,50.9
2,ショウナンアポロン,73.58,,52.4
3,ニシノプレゼンス,74.18,,47.3
4,アグネスピンキー,73.11,,48.2
5,アポロアリーナ,74.45,,54.8
6,デルマスナカケババ,74.05,,54.9
7,タカミル,73.61,,49.2
8,スズノハヤブサ,73.02,,54.5
9,キングソング,72.32,,58.9
10,チェネレントラ,73.42,,52.1
11,アラビアンマジック,74.01,,51.6
12,コウヨウエンプレス,74.06,,37.0
13,メイショウジビュス,72.78,,48.7
14,サイキセキ,73.69,,46.4
15,アウトオブオーダー,73.74,,45.8
16,スノークラフト,73.76,,47.2
2013121507040604,中京,1600,芝,良
1,ダンスママ,97.30,,45.6
2,トキノスターライト,97.07,,45.3
3,ハナマイシン,97.06,,46.8
4,フレンドスイート,97.48,,45.1
5,トラストエルフ,97.62,,49.0
6,ナイスクオリア,96.78,,57.0
7,マホン,96.98,,48.4
8,リサ,98.14,,44.8
9,バトルムーングロウ,96.63,,51.9
10,ロイヤルグラッセ,96.74,,46.6
11,エピソード,97.99,,51.8
12,アキノラブカラー,97.63,,55.6
13,クリノクレオパトラ,98.24,,51.8
14,クラウンマリリン,97.34,,53.0
15,レッドオーラム,96.58,,63.6
16,マイネマレフィカ,97.13,,43.7
2013121507040605,中京,1400,芝,良
1,ベガスターヒード,84.43,,59.4
2,カミノアヴァロン,84.50,,47.7
3,ディアエトワール,83.68,,48.2
4,ファイアーシチー,83.71,,40.5
5,メイショウワッフル,83.72,,52.9
6,シンゼンタイガ,84.00,,43.3
7,コスモリリパット,83.84,,44.3
8,ヒーラブズミー,83.66,,61.2
9,メイショウラバンド,83.73,,45.7
10,ウェルカムレイン,85.24,,53.3
11,コスモマンカイ,84.06,,50.9
12,スパゲッティー,84.17,,51.2
13,サンマイアミ,84.79,,44.5
14,ヨッテウタッテ,83.77,,53.8
15,キクノリーガ,84.72,,53.2
16,マイネルグリプス,82.97,,48.8
17,スマイルシャワー,83.50,,51.1
2013121507040606,中京,1800,ダート,良
1,ファンアットコート,115.81,,46.6
2,ワンダーブラザウン,114.46,,49.7
3,レッドジャクソン,113.62,,52.8
4,タマモエスプレッソ,115.59,,47.0
5,ランドブリーズ,114.81,,51.2
6,レッドクラーケン,114.69,,44.8
7,メイショウソレイユ,115.08,,44.5
8,ゲットハッピー,114.34,,44.7
9,クレスコモア,113.95,,64.0
10,スノーモンキー,114.39,,45.7
11,グレートエンジェル,114.38,,43.8
12,グレイトエンブレム,115.23,,58.6
13,クリールハヤテ,117.00,,50.5
14,サクセスセレーネ,115.16,,58.8
15,パリーナチャン,115.00,,43.6
16,ハギノタイクーン,115.40,,53.6
2013121507040607,中京,1200,芝,良
1,ジプシーマイラブ,70.16,,50.8
2,クルージンミジー,69.70,,36.1
3,ダイワミストレス,69.23,,48.2
4,ミニ,69.48,,49.9
5,ダークマレイン,69.37,,46.0
6,ケイアイユニコーン,68.68,,76.5
7,スピードルーラー,69.58,,41.1
8,トランドネージュ,69.32,,55.2
9,ファインスマッシュ,69.91,,47.9
10,ヒダカタイザン,70.07,,45.0
11,マックスストレイン,69.50,,36.1
12,スピアナート,69.61,,43.0
13,オースミマイカ,69.71,,60.2
14,ピサノベッテル,69.72,,55.7
15,リバーデュランダル,70.17,,48.6
16,ジャストザオネスト,69.42,,63.9
17,トウカイメリー,69.78,,53.9
18,ラインロバート,69.88,,42.2
2013121507040608,中京,1800,ダート,良
1,スカイコンフォート,116.89,,49.5
2,ブリスコーラ,113.89,,53.4
3,メイショウヤギュウ,114.89,,53.2
4,ポッドスター,114.86,,46.2
5,メイショウオオゼキ,114.59,,49.0
6,ボストンリョウマ,114.39,,55.1
7,リンガスクリフ,114.48,,42.8
8,アセント,115.71,,51.5
9,ステージジャンプ,114.17,,49.0
10,スカイキューティー,114.40,,52.6
11,ローマンエンブレム,114.85,,46.7
12,ユキノスライダー,114.47,,47.7
13,ランドルト,113.95,,59.6
14,サルジェンツチェリ,114.87,,51.9
15,トウショウアミラル,114.49,,45.0
16,マルシゲサムライ,115.18,,46.8
2013121507040609,中京,1400,芝,良
1,クランドールゲラン,82.31,,56.9
2,ランザン,81.89,,35.3
3,ディアプリンセス,82.57,,51.1
4,マイネエビータ,82.58,,36.7
5,アンジュエ,82.17,,44.4
6,キネオピューマ,81.88,,54.7
7,インストアイベント,82.67,,44.2
8,ケイアイヴァーゲ,81.83,,68.1
9,グラーネ,81.76,,40.9
10,ピンポン,82.03,,51.9
11,ヤサカオディール,83.67,,38.5
12,カフェラピード,82.89,,65.2
13,ポップアップハート,82.11,,46.2
14,アトムフェニックス,84.89,,40.3
15,グランプリナイト,82.53,,47.1
16,キタサンエピソード,81.82,,58.1
17,マイネルコランダム,82.56,,58.6
18,ヴィオラーネ,82.30,,61.7
2013121507040610,中京,2000,芝,良
1,テーオーゼウス,123.58,,44.4
2,フィールフリーリー,122.86,,61.1
3,ロンギングゴールド,122.75,,53.1
4,サトノテイオウ,122.29,,57.0
5,マデイラ,122.51,,46.5
6,バトルゾロ,122.06,,41.6
7,ベルニーニ,122.10,,52.7
8,ブライテストソード,122.65,,50.2
9,ベルゲンクライ,121.86,,65.1
10,カネトシエターナル,122.70,,57.9
11,グレートヴァリュー,122.11,,30.3
12,エーシンマックス,122.57,,65.6
13,トミケンスラーヴァ,122.73,,56.8
14,ダイシンハンター,121.82,,40.4
15,トモロマイスター,123.05,,34.6
16,ナンヨーユナ,123.93,,52.7
17,コーラルタワー,122.95,,49.7
18,ヤマニンプードレ,122.85,,40.5
2013121507040611,中京,2200,芝,良
1,マイネルストラーノ,135.25,,
2,カフェアンジェロ,137.51,,
3,トウシンヤマト,135.29,,
4,ゴールドブライアン,136.05,,
5,グッドカフェ,135.99,,
6,ビームライフル,136.61,,
7,コモノドラゴン,137.09,,
8,トーセンハルカゼ,135.55,,
9,アイファーファルコ,136.73,,
10,エアポートメサ,136.81,,
2013121507040612,中京,1400,ダート,良
1,シゲルポンカン,87.30,,46.9
2,スズカアイキュー,88.01,,47.8
3,スズカアタック,87.49,,40.8
4,エーシンブラスター,87.17,,37.9
5,プリンシペアスール,85.58,,53.8
6,ボールドマックス,87.80,,56.2
7,ララガニエ,85.90,,49.6
8,チュウワダンサー,87.56,,56.0
9,ビットアレグロ,85.77,,53.2
10,コトブキゴールド,86.42,,50.0
11,キーブランド,85.94,,46.4
12,カシノワルツ,87.06,,42.5
13,シゲルアボカド,85.60,,48.9
14,トミケンプレミオ,85.96,,61.1
15,エーシンブランコス,85.12,,63.7
16,スズカアーサー,87.65,,45.2
2013121509050601,阪神,1200,ダート,稍
1,カシノキララ,74.76,,55.5
2,コウザンバニー,74.00,,49.4
3,クリノベンザイテン,75.32,,41.8
4,スズカプリティー,74.36,,47.9
5,ペプチドムーン,73.72,,54.8
6,マコトシャングリラ,73.89,,46.4
7,クリノサプライズ,73.57,,49.6
8,サージェントペパー,73.88,,56.5
9,シゲルシンシュウ,75.02,,49.9
10,ミキノグランプリ,73.56,,52.1
11,アグネスミライ,73.00,,54.0
12,マルサンマリナー,74.51,,40.4
13,シゲルビッチュウ,73.73,,49.1
14,ハクユウドルフィン,73.51,,47.3
15,カシノボルト,73.28,,54.6
16,ヒミノマンサク,75.01,,50.6
2013121509050602,阪神,1400,ダート,稍
1,タマモパンテオン,87.59,,43.1
2,ボールドジャパン,86.82,,44.1
3,ハタノデバット,86.54,,54.5
4,ワードイズボンド,87.35,,45.1
5,チャーマー,86.27,,56.3
6,メンカウラー,87.11,,57.8
7,ナムラハッピー,87.39,,52.0
8,フミノホクトセイ,87.38,,59.0
9,アルプサロン,87.53,,51.2
10,ウォーターブギウギ,87.50,,49.0
11,トータルヒート,86.99,,51.1
12,ノブシェンカー,87.17,,49.4
13,ピアノコンクール,88.48,,36.2
14,サンレイロッキー,87.48,,49.5
15,マルシゲダイハード,87.01,,46.5
16,ダンツトゥルース,87.24,,55.2
2013121509050603,阪神,1200,芝,良
1,カフジホーク,69.45,,45.3
2,サチノクイーン,69.23,,54.6
3,オグリキセキ,69.87,,43.9
4,サーレムフォレスト,69.67,,54.2
5,ペルーティアラ,69.42,,53.0
6,ヘリオドール,69.32,,45.4
7,ヒロノスイート,69.72,,52.5
8,メイショウライウン,69.92,,45.9
9,アルーリングアイズ,69.68,,50.5
10,エイシンソルティー,69.02,,62.6
11,カメット,69.63,,56.7
12,ウィステリアカット,69.56,,55.9
13,バンブーカッサーノ,69.33,,38.6
14,スズカローラー,69.71,,44.0
15,ルスナイプリンセス,69.79,,45.0
16,ナウシカ,69.77,,52.0
2013121509050604,阪神,3110,障害(直線ダ),良
1,エーシンジーライン,209.96,,
2,コウエイキング,208.48,,
3,カゼカオル,210.16,,
4,レーザーインパクト,209.81,,
5,マサデパン,211.35,,
6,ヴィーヴァギブソン,209.03,,
7,メイショウゾウセン,209.45,,
8,ジュヌドラゴン,210.28,,
9,セイカペガサス,209.84,,
10,マサライト,209.28,,
11,サトノケンオー,212.03,,
12,ブチカマシ,209.06,,
13,ニジブルーム,208.47,,
14,オンワードデューク,210.48,,
2013121509050605,阪神,2000,芝,良
1,ローレルトルネード,124.07,,51.1
2,ナインテイルズ,124.54,,48.5
3,ロードフェンネル,122.90,,54.1
4,ハイベストバイオ,124.62,,48.4
5,ヒュウガ,125.17,,51.1
6,アドマイヤデウス,123.29,,50.4
7,ミュゼクリエイター,123.72,,51.1
8,オペラハット,123.81,,42.7
9,カンタベリーツルギ,124.61,,48.9
10,メレアグロス,124.31,,49.8
11,オミキ,124.04,,48.3
12,マイネルプレッジ,124.60,,50.3
13,シゲルヒダカ,125.23,,50.7
14,エクストレミティー,123.67,,54.7
2013121509050606,阪神,1600,芝,良
1,サンライズアルプス,97.97,,52.6
2,ムーンウォーカー,98.10,,45.7
3,オンワードアーサー,98.43,,46.6
4,ベッラレジーナ,97.63,,49.6
5,フォローハート,98.11,,52.4
6,ティーエスネオ,98.33,,46.8
7,トシザキミ,97.94,,48.7
8,ダブルミッション,97.62,,47.0
9,ミッキーナイト,97.54,,58.1
10,グレナディアーズ,97.48,,54.1
11,ヒロノアドバンス,98.53,,44.5
12,シードオブハピネス,96.98,,54.6
13,クリノエクセレンス,99.06,,49.2
2013121509050607,阪神,1200,ダート,稍
1,トラストフェアリー,73.47,,48.8
2,ディアゴッホ,73.39,,46.7
3,ブラボーランサー,73.11,,51.4
4,グラナディラ,72.31,,52.5
5,ナモンレジェンド,73.25,,47.1
6,ベストルーラー,72.85,,59.6
7,クリノプリムラ,74.16,,48.5
8,プロスパー,73.20,,47.2
9,ゼンノジェネラル,73.57,,46.8
10,メイショウカフウ,73.19,,52.7
11,シシャモオージ,73.46,,48.5
2013121509050608,阪神,1600,芝,良
1,チーズマヨ,95.74,,47.6
2,ノーブルコロネット,94.19,,64.5
3,ラッキーマンボ,94.55,,49.5
4,コスモルーシー,94.87,,45.7
5,カイシュウタビビト,94.86,,44.7
6,ケルンフォーティー,94.52,,42.0
7,オーファメイ,94.60,,49.6
8,セシリア,94.80,,50.2
9,ミラクルラヴィ,94.66,,54.7
10,アドマイヤキンカク,94.01,,62.5
11,デジタルハーツ,95.48,,38.9
12,ラスカルトップ,94.50,,54.4
13,デンコウスカイ,95.05,,42.1
14,サトノネネ,94.79,,61.3
15,ダンツクロノス,94.36,,45.9
16,ジェネロシティー,94.94,,48.5
17,エメラルドヴァレー,95.19,,47.8
2013121509050609,阪神,1200,芝,良
1,シンジュボシ,69.07,,58.6
2,ケイアイウィルゴー,69.33,,49.9
3,ケンブリッジヒーロ,69.55,,46.3
4,ヤマニンブルジョン,69.48,,56.7
5,ケントヒーロー,69.51,,49.8
6,ミリオンフレッシュ,69.52,,43.0
7,ジンセイハオマツリ,69.32,,56.1
8,カシノランナウェイ,69.46,,49.0
9,メイショウヒデタダ,69.35,,43.8
10,ネオヴァンクル,69.50,,53.5
11,タニノマイルストン,69.68,,44.5
12,ドリームフォワード,69.61,,47.6
13,ワキノブレイブ,69.25,,51.2
2013121509050610,阪神,1800,芝,良
1,ロードロックスター,107.92,,45.2
2,リヤンドファミユ,107.33,,57.3
3,オリービン,107.26,,55.0
4,ゼロス,107.83,,52.0
5,ヘミングウェイ,107.49,,47.7
6,イセノスバル,108.35,,43.9
7,エスカナール,107.38,,48.1
8,ベストクルーズ,107.68,,49.7
9,アーデント,107.98,,55.9
10,フサイチアソート,108.91,,45.2
11,アルティシムス,107.84,,52.0
12,バッドボーイ,107.37,,48.0
2013121509050611,阪神,2000,ダート,良
1,ジョヴァンニ,124.38,,
2,ソロル,124.03,,
3,メテオロロジスト,124.46,,
4,オースミイチバン,125.95,,
5,ヴァンヌーヴォー,123.62,,
6,ダノンスパシーバ,124.99,,
7,ブルロック,127.31,,
8,ナムラビクター,124.29,,
9,ハートビートソング,123.41,,
10,タイムズアロー,124.40,,
11,キラウエア,123.86,,
2013121509050612,阪神,1800,ダート,良
1,アドマイヤジャコモ,114.11,,44.2
2,メイショウドゥーマ,113.61,,48.0
3,マーベラスバロン,113.22,,44.6
4,カノヤプレジデント,114.00,,46.7
5,エアラギオール,113.64,,55.6
6,モズオーロラ,113.78,,50.6
7,シルクプラズマ,113.84,,50.3
8,スズカウラノス,113.19,,53.7
9,ブルータンザナイト,113.42,,54.4
10,ミラグロッサ,114.18,,49.2
11,カッパドキア,113.46,,59.0
12,スーパーオービット,115.57,,47.0
13,リバータイキ,114.21,,42.7
14,ハッピーマリーン,115.19,,41.2
15,トップオブカハラ,113.93,,47.9
16,クリノヒマラヤオー,113.37,,64.9
